InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Date,Year,Month,Day,DayOfWeek,Hour,IsWeekend,TotalSales,InvoiceNo_encoded,StockCode_encoded,Description_encoded,CustomerID_encoded,Country_encoded,Date_encoded
538177,22423,REGENCY CAKESTAND 3 TIER,4,2010-12-10 09:51:00,12.72,Unknown,United Kingdom,2010-12-10,2010,12,10,4,9,0,50.88,94,745,1315,1705,27,8
538327,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-10 13:58:00,2.95,15514.0,United Kingdom,2010-12-10,2010,12,10,4,13,0,2.95,98,541,1092,924,27,8
538177,22570,FELTCRAFT CUSHION RABBIT,2,2010-12-10 09:51:00,7.62,Unknown,United Kingdom,2010-12-10,2010,12,10,4,9,0,15.24,94,849,572,1705,27,8
538351,22654,DELUXE SEWING KIT ,18,2010-12-10 15:17:00,12.72,Unknown,United Kingdom,2010-12-10,2010,12,10,4,15,0,179.0,101,911,436,1705,27,8
538347,21098,CHRISTMAS TOILET ROLL,2,2010-12-10 14:54:00,1.25,17220.0,United Kingdom,2010-12-10,2010,12,10,4,14,0,2.5,99,154,367,1406,27,8
538177,84692,BOX OF 24 COCKTAIL PARASOLS,3,2010-12-10 09:51:00,0.85,Unknown,United Kingdom,2010-12-10,2010,12,10,4,9,0,2.55,94,1654,225,1705,27,8
538349,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2010-12-10 14:59:00,4.25,Unknown,United Kingdom,2010-12-10,2010,12,10,4,14,0,4.25,100,713,77,1705,27,8
538351,22069,BROWN  PIRATE TREASURE CHEST ,2,2010-12-10 15:17:00,4.21,Unknown,United Kingdom,2010-12-10,2010,12,10,4,15,0,8.42,101,528,238,1705,27,8
538363,35598B,BLACK CHRISTMAS TREE 60CM,4,2010-12-10 17:14:00,2.95,18016.0,United Kingdom,2010-12-10,2010,12,10,4,17,0,11.8,102,1466,171,1637,27,8
538177,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,23,2010-12-10 09:51:00,2.95,Unknown,United Kingdom,2010-12-10,2010,12,10,4,9,0,67.85000000000001,94,541,1092,1705,27,8
538248,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2010-12-10 12:14:00,1.25,18116.0,United Kingdom,2010-12-10,2010,12,10,4,12,0,1.25,96,1616,1444,1660,27,8
538409,47503H,ASS FLORAL PRINT SPIRIT LEVEL ,1,2010-12-12 11:49:00,1.95,17236.0,United Kingdom,2010-12-12,2010,12,12,6,11,1,1.95,106,1511,107,1414,27,9
538453,22136,LOVE HEART SOCK HANGER,2,2010-12-12 12:26:00,1.65,16779.0,United Kingdom,2010-12-12,2010,12,12,6,12,1,3.3,108,571,902,1294,27,9
538367,21915,RED  HARMONICA IN BOX ,24,2010-12-12 10:48:00,1.25,14800.0,United Kingdom,2010-12-12,2010,12,12,6,10,1,30.0,103,466,1254,728,27,9
538519,22386,JUMBO BAG PINK POLKADOT,1,2010-12-12 16:20:00,1.95,18037.0,United Kingdom,2010-12-12,2010,12,12,6,16,1,1.95,116,727,830,1642,27,9
538369,90200D,PINK SWEETHEART BRACELET,1,2010-12-12 11:06:00,4.25,17251.0,United Kingdom,2010-12-12,2010,12,12,6,11,1,4.25,104,1838,1186,1420,27,9
538419,22457,NATURAL SLATE HEART CHALKBOARD ,1,2010-12-12 12:01:00,2.95,16367.0,United Kingdom,2010-12-12,2010,12,12,6,12,1,2.95,107,772,1004,1175,27,9
538508,22930,BAKING MOULD HEART MILK CHOCOLATE,2,2010-12-12 13:32:00,2.55,15998.0,United Kingdom,2010-12-12,2010,12,12,6,13,1,5.1,113,1094,132,1068,27,9
538488,17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",3,2010-12-12 12:41:00,2.55,13715.0,United Kingdom,2010-12-12,2010,12,12,6,12,1,7.6499999999999995,109,40,596,400,27,9
538508,22112,CHOCOLATE HOT WATER BOTTLE,2,2010-12-12 13:32:00,4.95,15998.0,United Kingdom,2010-12-12,2010,12,12,6,13,1,9.9,113,556,347,1068,27,9
538518,21815,STAR  T-LIGHT HOLDER ,4,2010-12-12 16:14:00,1.45,14505.0,United Kingdom,2010-12-12,2010,12,12,6,16,1,5.8,115,418,1610,640,27,9
538503,22113,GREY HEART HOT WATER BOTTLE,36,2010-12-12 12:56:00,3.39,17188.0,United Kingdom,2010-12-12,2010,12,12,6,12,1,122.04,111,557,708,1399,27,9
538507,21259,VICTORIAN SEWING BOX SMALL ,3,2010-12-12 13:26:00,5.95,15547.0,United Kingdom,2010-12-12,2010,12,12,6,13,1,17.85,112,223,1713,937,27,9
538419,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2010-12-12 12:01:00,6.45,16367.0,United Kingdom,2010-12-12,2010,12,12,6,12,1,12.9,107,1576,1798,1175,27,9
538497,22560,TRADITIONAL MODELLING CLAY,1,2010-12-12 12:44:00,1.25,14684.0,United Kingdom,2010-12-12,2010,12,12,6,12,1,1.25,110,840,1671,690,27,9
538369,22623,BOX OF VINTAGE JIGSAW BLOCKS ,2,2010-12-12 11:06:00,4.95,17251.0,United Kingdom,2010-12-12,2010,12,12,6,11,1,9.9,104,887,230,1420,27,9
538379,22926,IVORY GIANT GARDEN THERMOMETER,1,2010-12-12 11:26:00,5.95,17126.0,United Kingdom,2010-12-12,2010,12,12,6,11,1,5.95,105,1091,798,1386,27,9
538512,22349,DOG BOWL CHASING BALL DESIGN,2,2010-12-12 14:03:00,3.75,16665.0,United Kingdom,2010-12-12,2010,12,12,6,14,1,7.5,114,701,448,1249,27,9
538646,22835,HOT WATER BOTTLE I AM SO POORLY,3,2010-12-13 14:55:00,4.65,17293.0,United Kingdom,2010-12-13,2010,12,13,0,14,0,13.950000000000001,124,1037,785,1434,27,10
538678,21642,ASSORTED TUTTI FRUTTI PEN,1,2010-12-13 16:46:00,0.85,Unknown,United Kingdom,2010-12-13,2010,12,13,0,16,0,0.85,127,346,120,1705,27,10
538534,22834,HAND WARMER BABUSHKA DESIGN,48,2010-12-13 10:36:00,0.85,15881.0,United Kingdom,2010-12-13,2010,12,13,0,10,0,40.8,118,1036,721,1036,27,10
538660,22727,ALARM CLOCK BAKELIKE RED ,8,2010-12-13 15:37:00,3.75,15808.0,United Kingdom,2010-12-13,2010,12,13,0,15,0,30.0,126,961,85,1010,27,10
538524,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,8,2010-12-13 09:35:00,1.66,Unknown,United Kingdom,2010-12-13,2010,12,13,0,9,0,13.28,117,1479,1593,1705,27,10
538660,22469,HEART OF WICKER SMALL,10,2010-12-13 15:37:00,1.65,15808.0,United Kingdom,2010-12-13,2010,12,13,0,15,0,16.5,126,779,760,1010,27,10
538630,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,2010-12-13 13:25:00,1.65,14565.0,United Kingdom,2010-12-13,2010,12,13,0,13,0,19.799999999999997,123,923,621,662,27,10
538524,22627,MINT KITCHEN SCALES,1,2010-12-13 09:35:00,16.98,Unknown,United Kingdom,2010-12-13,2010,12,13,0,9,0,16.98,117,891,977,1705,27,10
538524,22838,3 TIER CAKE TIN RED AND CREAM,1,2010-12-13 09:35:00,14.95,Unknown,United Kingdom,2010-12-13,2010,12,13,0,9,0,14.95,117,1038,30,1705,27,10
538625,21811,CHRISTMAS HANGING HEART WITH BELL,48,2010-12-13 12:50:00,1.25,14544.0,United Kingdom,2010-12-13,2010,12,13,0,12,0,60.0,121,416,357,657,27,10
538652,20847,ZINC HEART LATTICE CHARGER LARGE,4,2010-12-13 15:12:00,3.75,17890.0,United Kingdom,2010-12-13,2010,12,13,0,15,0,15.0,125,95,1852,1610,27,10
538566,22150,3 STRIPEY MICE FELTCRAFT,1,2010-12-13 11:21:00,4.21,Unknown,United Kingdom,2010-12-13,2010,12,13,0,11,0,4.21,119,581,29,1705,27,10
538625,22355,CHARLOTTE BAG SUKI DESIGN,10,2010-12-13 12:50:00,0.85,14544.0,United Kingdom,2010-12-13,2010,12,13,0,12,0,8.5,121,703,309,657,27,10
538592,15056P,EDWARDIAN PARASOL PINK,2,2010-12-13 11:47:00,5.95,15854.0,United Kingdom,2010-12-13,2010,12,13,0,11,0,11.9,120,13,507,1024,27,10
538566,21774,DECORATIVE CATS BATHROOM BOTTLE,1,2010-12-13 11:21:00,2.51,Unknown,United Kingdom,2010-12-13,2010,12,13,0,11,0,2.51,119,400,430,1705,27,10
538524,22594,CHRISTMAS GINGHAM TREE,1,2010-12-13 09:35:00,1.66,Unknown,United Kingdom,2010-12-13,2010,12,13,0,9,0,1.66,117,866,356,1705,27,10
538626,84030E,ENGLISH ROSE HOT WATER BOTTLE,6,2010-12-13 12:57:00,4.25,17338.0,United Kingdom,2010-12-13,2010,12,13,0,12,0,25.5,122,1594,537,1442,27,10
538857,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2010-12-14 13:58:00,8.5,15311.0,United Kingdom,2010-12-14,2010,12,14,1,13,0,8.5,134,1043,1730,873,27,11
538880,22383,LUNCH BAG SUKI  DESIGN ,1,2010-12-14 15:52:00,5.06,Unknown,United Kingdom,2010-12-14,2010,12,14,1,15,0,5.06,138,724,918,1705,27,11
538783,22835,HOT WATER BOTTLE I AM SO POORLY,8,2010-12-14 11:38:00,4.65,14961.0,United Kingdom,2010-12-14,2010,12,14,1,11,0,37.2,129,1037,785,774,27,11
538808,22659,LUNCH BOX I LOVE LONDON,11,2010-12-14 12:11:00,1.95,14057.0,United Kingdom,2010-12-14,2010,12,14,1,12,0,21.45,130,912,923,498,27,11
538878,22729,ALARM CLOCK BAKELIKE ORANGE,8,2010-12-14 15:43:00,3.75,13767.0,United Kingdom,2010-12-14,2010,12,14,1,15,0,30.0,137,963,83,420,27,11
538827,84916,HAND TOWEL PALE BLUE W FLOWERS,20,2010-12-14 12:59:00,1.25,14298.0,United Kingdom,2010-12-14,2010,12,14,1,12,0,25.0,132,1684,720,578,27,11
C538717,22457,NATURAL SLATE HEART CHALKBOARD ,-3,2010-12-14 11:09:00,2.95,18141.0,United Kingdom,2010-12-14,2010,12,14,1,11,0,-7.960999999999998,3628,772,1004,1666,27,11
538881,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2010-12-14 15:54:00,5.91,Unknown,United Kingdom,2010-12-14,2010,12,14,1,15,0,5.91,139,129,1510,1705,27,11
538810,21756,BATH BUILDING BLOCK WORD,2,2010-12-14 12:18:00,5.95,14871.0,United Kingdom,2010-12-14,2010,12,14,1,12,0,11.9,131,395,144,750,27,11
C538702,84826,ASSTD DESIGN 3D PAPER STICKERS,-3,2010-12-14 10:28:00,0.85,13008.0,United Kingdom,2010-12-14,2010,12,14,1,10,0,-7.960999999999998,3627,1669,122,202,27,11
538877,22725,ALARM CLOCK BAKELIKE CHOCOLATE,5,2010-12-14 15:29:00,8.47,Unknown,United Kingdom,2010-12-14,2010,12,14,1,15,0,42.35,136,959,80,1705,27,11
538866,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,5,2010-12-14 14:40:00,0.85,17841.0,United Kingdom,2010-12-14,2010,12,14,1,14,0,4.25,135,986,1586,1599,27,11
538881,21169,YOU'RE CONFUSING ME METAL SIGN ,1,2010-12-14 15:54:00,4.21,Unknown,United Kingdom,2010-12-14,2010,12,14,1,15,0,4.21,139,183,1846,1705,27,11
538707,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2010-12-14 10:38:00,5.95,17894.0,United Kingdom,2010-12-14,2010,12,14,1,10,0,11.9,128,1575,1796,1612,27,11
538839,85114C,RED ENCHANTED FOREST PLACEMAT,5,2010-12-14 13:10:00,1.65,14606.0,United Kingdom,2010-12-14,2010,12,14,1,13,0,8.25,133,1755,1261,673,27,11
538827,22885,NUMBER TILE VINTAGE FONT 6 ,24,2010-12-14 12:59:00,0.42,14298.0,United Kingdom,2010-12-14,2010,12,14,1,12,0,10.08,132,1064,1016,578,27,11
538827,22116,METAL SIGN HIS DINNER IS SERVED,12,2010-12-14 12:59:00,0.85,14298.0,United Kingdom,2010-12-14,2010,12,14,1,12,0,10.2,132,560,952,578,27,11
538951,22383,LUNCH BAG SUKI  DESIGN ,1,2010-12-15 11:26:00,1.65,16782.0,United Kingdom,2010-12-15,2010,12,15,2,11,0,1.65,143,724,918,1296,27,12
539044,22254,FELT TOADSTOOL LARGE,24,2010-12-15 15:47:00,1.25,15727.0,United Kingdom,2010-12-15,2010,12,15,2,15,0,30.0,150,643,565,988,27,12
539002,22834,HAND WARMER BABUSHKA DESIGN,4,2010-12-15 12:30:00,2.1,14527.0,United Kingdom,2010-12-15,2010,12,15,2,12,0,8.4,146,1036,721,647,27,12
538968,22708,WRAP DOLLY GIRL,25,2010-12-15 11:34:00,0.42,15384.0,United Kingdom,2010-12-15,2010,12,15,2,11,0,10.5,144,947,1831,890,27,12
539044,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,2010-12-15 15:47:00,1.65,15727.0,United Kingdom,2010-12-15,2010,12,15,2,15,0,1.65,150,988,1450,988,27,12
539019,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,2,2010-12-15 14:12:00,2.95,17551.0,United Kingdom,2010-12-15,2010,12,15,2,14,0,5.9,148,328,1378,1501,27,12
538951,22423,REGENCY CAKESTAND 3 TIER,3,2010-12-15 11:26:00,12.75,16782.0,United Kingdom,2010-12-15,2010,12,15,2,11,0,38.25,143,745,1315,1296,27,12
539018,21876,POTTERING MUG,12,2010-12-15 14:00:00,1.25,16134.0,United Kingdom,2010-12-15,2010,12,15,2,14,0,15.0,147,443,1225,1111,27,12
539002,22683,FRENCH BLUE METAL DOOR SIGN 8,1,2010-12-15 12:30:00,1.25,14527.0,United Kingdom,2010-12-15,2010,12,15,2,12,0,1.25,146,930,615,647,27,12
538902,22813,PACK 3 BOXES BIRD PANNETONE ,12,2010-12-15 10:04:00,1.95,14150.0,United Kingdom,2010-12-15,2010,12,15,2,10,0,23.4,141,1026,1035,527,27,12
538991,22952,60 CAKE CASES VINTAGE CHRISTMAS,100,2010-12-15 11:53:00,0.42,17511.0,United Kingdom,2010-12-15,2010,12,15,2,11,0,50.4,145,1112,64,1491,27,12
539074,22197,SMALL POPCORN HOLDER,2,2010-12-15 17:15:00,0.85,Unknown,United Kingdom,2010-12-15,2010,12,15,2,17,0,1.7,152,612,1585,1705,27,12
539039,21485,RETROSPOT HEART HOT WATER BOTTLE,4,2010-12-15 15:00:00,4.95,13124.0,United Kingdom,2010-12-15,2010,12,15,2,15,0,19.8,149,292,1333,235,27,12
539002,22898,CHILDRENS APRON APPLES DESIGN,2,2010-12-15 12:30:00,1.95,14527.0,United Kingdom,2010-12-15,2010,12,15,2,12,0,3.9,146,1072,322,647,27,12
539053,22095,LADS ONLY TISSUE BOX,1,2010-12-15 16:32:00,1.25,16725.0,United Kingdom,2010-12-15,2010,12,15,2,16,0,1.25,151,548,862,1271,27,12
538900,22109,FULL ENGLISH BREAKFAST PLATE,16,2010-12-15 09:51:00,3.39,13078.0,United Kingdom,2010-12-15,2010,12,15,2,9,0,54.24,140,554,635,218,27,12
538944,22834,HAND WARMER BABUSHKA DESIGN,12,2010-12-15 11:21:00,2.1,13295.0,United Kingdom,2010-12-15,2010,12,15,2,11,0,25.200000000000003,142,1036,721,286,27,12
539250,20704,MR ROBOT SOFT TOY,8,2010-12-16 13:44:00,1.95,15157.0,United Kingdom,2010-12-16,2010,12,16,3,13,0,15.6,163,61,995,836,27,13
539303,21523,DOORMAT FANCY FONT HOME SWEET HOME,10,2010-12-16 17:34:00,6.75,16684.0,United Kingdom,2010-12-16,2010,12,16,3,17,0,67.5,165,305,463,1256,27,13
539211,21169,YOU'RE CONFUSING ME METAL SIGN ,4,2010-12-16 12:15:00,1.69,16743.0,United Kingdom,2010-12-16,2010,12,16,3,12,0,6.76,157,183,1846,1276,27,13
539196,22112,CHOCOLATE HOT WATER BOTTLE,6,2010-12-16 12:09:00,4.95,18055.0,United Kingdom,2010-12-16,2010,12,16,3,12,0,29.700000000000003,155,556,347,1644,27,13
539294,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,2,2010-12-16 16:45:00,2.95,15532.0,United Kingdom,2010-12-16,2010,12,16,3,16,0,5.9,164,155,406,932,27,13
539240,84821,DANISH ROSE DELUXE COASTER,24,2010-12-16 13:15:00,0.21,15194.0,United Kingdom,2010-12-16,2010,12,16,3,13,0,5.04,160,1668,426,844,27,13
539313,82583,HOT BATHS METAL SIGN,72,2010-12-16 18:18:00,1.69,14220.0,United Kingdom,2010-12-16,2010,12,16,3,18,0,121.67999999999999,166,1586,783,554,27,13
539246,21846,PINK DIAMANTE PEN IN GIFT BOX,1,2010-12-16 13:33:00,4.95,14606.0,United Kingdom,2010-12-16,2010,12,16,3,13,0,4.95,162,433,1158,673,27,13
539324,21584,RETROSPOT SMALL TUBE MATCHES,1,2010-12-16 19:51:00,1.65,14985.0,United Kingdom,2010-12-16,2010,12,16,3,19,0,1.65,168,323,1337,778,27,13
539201,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,6,2010-12-16 12:11:00,2.95,14878.0,United Kingdom,2010-12-16,2010,12,16,3,12,0,17.700000000000003,156,525,285,751,27,13
539243,20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,1,2010-12-16 13:21:00,1.65,18116.0,United Kingdom,2010-12-16,2010,12,16,3,13,0,1.65,161,97,209,1660,27,13
539105,22617,BAKING SET SPACEBOY DESIGN,3,2010-12-16 10:43:00,4.95,14825.0,United Kingdom,2010-12-16,2010,12,16,3,10,0,14.850000000000001,153,883,137,738,27,13
539213,22501,PICNIC BASKET WICKER LARGE,2,2010-12-16 12:23:00,9.95,12877.0,United Kingdom,2010-12-16,2010,12,16,3,12,0,19.9,158,801,1135,165,27,13
539142,21257,VICTORIAN SEWING BOX MEDIUM,2,2010-12-16 11:35:00,7.95,14849.0,United Kingdom,2010-12-16,2010,12,16,3,11,0,15.9,154,221,1712,744,27,13
539321,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,1,2010-12-16 19:19:00,2.1,14723.0,United Kingdom,2010-12-16,2010,12,16,3,19,0,2.1,167,345,119,708,27,13
539250,21615,4 LAVENDER BOTANICAL DINNER CANDLES,24,2010-12-16 13:44:00,1.25,15157.0,United Kingdom,2010-12-16,2010,12,16,3,13,0,30.0,163,329,47,836,27,13
539215,21479,WHITE SKULL HOT WATER BOTTLE ,1,2010-12-16 12:42:00,3.75,15574.0,United Kingdom,2010-12-16,2010,12,16,3,12,0,3.75,159,289,1784,945,27,13
539437,21741,COSY SLIPPER SHOES LARGE GREEN,1,2010-12-17 14:54:00,5.91,Unknown,United Kingdom,2010-12-17,2010,12,17,4,14,0,5.91,172,386,398,1705,27,14
539436,21801,CHRISTMAS TREE DECORATION WITH BELL,1,2010-12-17 14:49:00,0.43,Unknown,United Kingdom,2010-12-17,2010,12,17,4,14,0,0.43,171,411,368,1705,27,14
539434,20665,RED RETROSPOT PURSE ,1,2010-12-17 14:41:00,5.91,Unknown,United Kingdom,2010-12-17,2010,12,17,4,14,0,5.91,170,46,1290,1705,27,14
539453,21485,RETROSPOT HEART HOT WATER BOTTLE,5,2010-12-17 17:08:00,11.02,Unknown,United Kingdom,2010-12-17,2010,12,17,4,17,0,55.099999999999994,174,292,1333,1705,27,14
539437,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,1,2010-12-17 14:54:00,7.62,Unknown,United Kingdom,2010-12-17,2010,12,17,4,14,0,7.62,172,225,1773,1705,27,14
539434,22471,TV DINNER TRAY AIR HOSTESS ,1,2010-12-17 14:41:00,11.02,Unknown,United Kingdom,2010-12-17,2010,12,17,4,14,0,11.02,170,781,1699,1705,27,14
539436,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2010-12-17 14:49:00,12.72,Unknown,United Kingdom,2010-12-17,2010,12,17,4,14,0,12.72,171,1044,1729,1705,27,14
539436,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,2010-12-17 14:49:00,3.36,Unknown,United Kingdom,2010-12-17,2010,12,17,4,14,0,3.36,171,971,1343,1705,27,14
539451,22922,FRIDGE MAGNETS US DINER ASSORTED,1,2010-12-17 16:59:00,11.02,Unknown,United Kingdom,2010-12-17,2010,12,17,4,16,0,11.02,173,1090,629,1705,27,14
539453,20726,LUNCH BAG WOODLAND,1,2010-12-17 17:08:00,4.21,Unknown,United Kingdom,2010-12-17,2010,12,17,4,17,0,4.21,174,72,922,1705,27,14
539437,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,1,2010-12-17 14:54:00,2.51,Unknown,United Kingdom,2010-12-17,2010,12,17,4,14,0,2.51,172,348,121,1705,27,14
539436,70007,HI TEC ALPINE HAND WARMER,1,2010-12-17 14:49:00,3.36,Unknown,United Kingdom,2010-12-17,2010,12,17,4,14,0,3.36,171,1543,771,1705,27,14
539434,90206A,GOLD DIAMANTE STAR BROOCH,1,2010-12-17 14:41:00,5.09,Unknown,United Kingdom,2010-12-17,2010,12,17,4,14,0,5.09,170,1842,679,1705,27,14
539325,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-17 08:20:00,5.95,13004.0,United Kingdom,2010-12-17,2010,12,17,4,8,0,23.8,169,1575,1796,200,27,14
539453,85066,CREAM SWEETHEART MINI CHEST,1,2010-12-17 17:08:00,21.95,Unknown,United Kingdom,2010-12-17,2010,12,17,4,17,0,25.49,174,1745,409,1705,27,14
539451,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-17 16:59:00,21.95,Unknown,United Kingdom,2010-12-17,2010,12,17,4,16,0,25.49,173,745,1315,1705,27,14
539436,85014B,RED RETROSPOT UMBRELLA,1,2010-12-17 14:49:00,12.72,Unknown,United Kingdom,2010-12-17,2010,12,17,4,14,0,12.72,171,1718,1300,1705,27,14
539480,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2010-12-19 15:23:00,2.95,Unknown,United Kingdom,2010-12-19,2010,12,19,6,15,1,2.95,181,1074,2,1705,27,15
539482,20986,BLUE CALCULATOR RULER,2,2010-12-19 15:29:00,1.25,Unknown,United Kingdom,2010-12-19,2010,12,19,6,15,1,2.5,182,119,184,1705,27,15
539461,21213,PACK OF 72 SKULL CAKE CASES,12,2010-12-19 10:21:00,0.55,17243.0,United Kingdom,2010-12-19,2010,12,19,6,10,1,6.6000000000000005,175,203,1072,1417,27,15
539470,21823,PAINTED METAL HEART WITH HOLLY BELL,1,2010-12-19 14:03:00,1.45,14472.0,United Kingdom,2010-12-19,2010,12,19,6,14,1,1.45,179,424,1077,629,27,15
539465,22699,ROSES REGENCY TEACUP AND SAUCER ,72,2010-12-19 11:38:00,2.55,16684.0,United Kingdom,2010-12-19,2010,12,19,6,11,1,179.0,177,940,1366,1256,27,15
539475,22707,WRAP MONSTER FUN ,25,2010-12-19 14:41:00,0.42,16686.0,United Kingdom,2010-12-19,2010,12,19,6,14,1,10.5,180,946,1836,1257,27,15
539485,22802,FAUX FUR CHOCOLATE THROW,1,2010-12-19 15:59:00,19.95,Unknown,United Kingdom,2010-12-19,2010,12,19,6,15,1,19.95,184,1018,556,1705,27,15
539484,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2010-12-19 15:44:00,1.95,15640.0,United Kingdom,2010-12-19,2010,12,19,6,15,1,1.95,183,474,831,960,27,15
539468,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,4,2010-12-19 13:31:00,2.55,15044.0,United Kingdom,2010-12-19,2010,12,19,6,13,1,10.2,178,1556,46,795,27,15
539468,82483,WOOD 2 DRAWER CABINET WHITE FINISH,10,2010-12-19 13:31:00,5.95,15044.0,United Kingdom,2010-12-19,2010,12,19,6,13,1,59.5,178,1575,1796,795,27,15
539461,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2010-12-19 10:21:00,3.75,17243.0,United Kingdom,2010-12-19,2010,12,19,6,10,1,37.5,175,1593,859,1417,27,15
539484,21479,WHITE SKULL HOT WATER BOTTLE ,4,2010-12-19 15:44:00,3.75,15640.0,United Kingdom,2010-12-19,2010,12,19,6,15,1,15.0,183,289,1784,960,27,15
539464,48138,DOORMAT UNION FLAG,2,2010-12-19 11:35:00,7.95,17913.0,United Kingdom,2010-12-19,2010,12,19,6,11,1,15.9,176,1533,476,1616,27,15
539480,22627,MINT KITCHEN SCALES,1,2010-12-19 15:23:00,8.5,Unknown,United Kingdom,2010-12-19,2010,12,19,6,15,1,8.5,181,891,977,1705,27,15
539484,22736,RIBBON REEL MAKING SNOWMEN ,5,2010-12-19 15:44:00,1.65,15640.0,United Kingdom,2010-12-19,2010,12,19,6,15,1,8.25,183,968,1347,960,27,15
539468,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2010-12-19 13:31:00,2.95,15044.0,United Kingdom,2010-12-19,2010,12,19,6,13,1,35.400000000000006,178,1578,1807,795,27,15
539461,72801G,4 BURGUNDY WINE DINNER CANDLES,12,2010-12-19 10:21:00,1.25,17243.0,United Kingdom,2010-12-19,2010,12,19,6,10,1,15.0,175,1557,45,1417,27,15
539631,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-20 15:03:00,21.95,Unknown,United Kingdom,2010-12-20,2010,12,20,0,15,0,25.49,191,745,1315,1705,27,16
539492,22457,NATURAL SLATE HEART CHALKBOARD ,2,2010-12-20 10:14:00,5.91,Unknown,United Kingdom,2010-12-20,2010,12,20,0,10,0,11.82,185,772,1004,1705,27,16
539498,21198,WHITE HEART CONFETTI IN TUBE,48,2010-12-20 10:48:00,0.42,15279.0,United Kingdom,2010-12-20,2010,12,20,0,10,0,20.16,186,193,1775,866,27,16
539586,21876,POTTERING MUG,36,2010-12-20 13:08:00,0.42,14298.0,United Kingdom,2010-12-20,2010,12,20,0,13,0,15.12,187,443,1225,578,27,16
539642,21907,I'M ON HOLIDAY METAL SIGN,2,2010-12-20 15:35:00,2.1,15867.0,United Kingdom,2010-12-20,2010,12,20,0,15,0,4.2,192,462,792,1031,27,16
539593,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2010-12-20 13:31:00,1.65,13319.0,United Kingdom,2010-12-20,2010,12,20,0,13,0,19.799999999999997,189,836,1197,296,27,16
539631,22424,ENAMEL BREAD BIN CREAM,1,2010-12-20 15:03:00,21.95,Unknown,United Kingdom,2010-12-20,2010,12,20,0,15,0,25.49,191,746,530,1705,27,16
539492,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,2,2010-12-20 10:14:00,3.36,Unknown,United Kingdom,2010-12-20,2010,12,20,0,10,0,6.72,185,1598,303,1705,27,16
539595,22595,CHRISTMAS GINGHAM HEART,1,2010-12-20 13:43:00,1.66,Unknown,United Kingdom,2010-12-20,2010,12,20,0,13,0,1.66,190,867,355,1705,27,16
539631,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,2010-12-20 15:03:00,2.51,Unknown,United Kingdom,2010-12-20,2010,12,20,0,15,0,2.51,191,409,1737,1705,27,16
539648,22493,PAINT YOUR OWN CANVAS SET,1,2010-12-20 16:08:00,1.65,Unknown,United Kingdom,2010-12-20,2010,12,20,0,16,0,1.65,193,796,1075,1705,27,16
539631,22594,CHRISTMAS GINGHAM TREE,1,2010-12-20 15:03:00,1.66,Unknown,United Kingdom,2010-12-20,2010,12,20,0,15,0,1.66,191,866,356,1705,27,16
539588,22193,RED DINER WALL CLOCK,1,2010-12-20 13:11:00,8.5,14527.0,United Kingdom,2010-12-20,2010,12,20,0,13,0,8.5,188,609,1258,647,27,16
539593,22271,FELTCRAFT DOLL ROSIE,6,2010-12-20 13:31:00,2.95,13319.0,United Kingdom,2010-12-20,2010,12,20,0,13,0,17.700000000000003,189,652,576,296,27,16
